"line","word"
17296,"makeea"
17297,"new"
17297,"payrol"
17298,"know"
17298,"im"
17298,"sure"
17298,"say"
17298,"im"
17298,"american"
17298,"reforea"
17299,"thank"
17299,"stand"
17299,"payer"
17299,"taxreformnow"
17300,"need"
17300,"time"
17300,"can"
17300,"get"
17300,"sixmonth"
17300,"file"
17300,"extens"
17300,"return"
17300,"financ"
17300,"law"
17301,"wiel"
17301,"mikrofirm"
17301,"nie"
17301,"posiada"
17301,"systemcbw"
17301,"ksicgowych"
17301,"przystosowanych"
17301,"obscugi"
17301,"jpk"
17301,"jucbc"
17301,"od"
17301,"stycznia"
17301,"roku"
17301,"wprowadzea"
17302,"bill"
17302,"mess"
17302,"statist"
17302,"lazi"
17302,"pointless"
17302,"attempt"
17302,"distract"
17302,"fact"
17302,"tea"
17303,"realli"
17303,"blakefarenthold"
17303,"frig"
17303,"glad"
17303,"dollar"
17303,"help"
17303,"heck"
17303,"taxpay"
17303,"pay"
17304,"use"
17304,"overseea"
17305,"although"
17305,"disagre"
17305,"vote"
17305,"bill"
17305,"still"
17305,"respect"
17305,"mccain"
17305,"courag"
17305,"shown"
17305,"stand"
17305,"trump"
17306,"game"
17306,"spend"
17306,"politician"
17306,"play"
17306,"time"
17307,"endors"
17307,"economist"
17307,"time"
17307,"paul"
17307,"krugman"
17307,"didnt"
17307,"sign"
17307,"know"
17307,"good"
17308,"well"
17308,"chuck"
17308,"just"
17308,"read"
17308,"comment"
17308,"insult"
17308,"work"
17308,"class"
17308,"american"
17308,"particular"
17308,"constituentsea"
17309,"here"
17309,"senate"
17309,"bill"
17309,"mean"
17309,"school"
17310,"bill"
17310,"doesnt"
17310,"give"
17310,"small"
17310,"busi"
17310,"fair"
17310,"shake"
17311,"republican"
17311,"plan"
17311,"like"
17311,"buy"
17311,"high"
17311,"stock"
17311,"market"
17311,"thate"
17311,"dumb"
17311,"idea"
17312,"worst"
17312,"time"
17312,"deficitfinanc"
17312,"cut"
17313,"studi"
17313,"find"
17313,"republican"
17313,"bill"
17313,"direct"
17313,"benefit"
17313,"busi"
17313,"middle"
17313,"class"
17314,"trump"
17314,"plan"
17314,"much"
17314,"wors"
17314,"thought"
17314,"new"
17314,"analysi"
17314,"confirm"
17315,"gop"
17315,"plan"
17315,"negat"
17315,"affect"
17315,"social"
17315,"secur"
17315,"benefit"
17316,"vote"
17316,"gop"
17316,"bill"
17316,"vote"
17316,"cut"
17316,"medicar"
17317,"taxcut"
17317,"bill"
17317,"make"
17317,"scroog"
17317,"mcduck"
17317,"proud"
17318,"everybodi"
17318,"hate"
17318,"trump"
17318,"plan"
17319,"mark"
17319,"cuban"
17319,"say"
17319,"rate"
17319,"almost"
17319,"impact"
17319,"invest"
17320,"hous"
17320,"gop"
17320,"writer"
17320,"take"
17320,"aim"
17320,"colleg"
17320,"tuition"
17320,"benefit"
17321,"nbc"
17321,"analysi"
17321,"gop"
17321,"plan"
17321,"save"
17321,"trump"
17321,"famili"
17321,"billion"
17322,"republicans"
17322,"bill"
17322,"trigger"
17322,"billion"
17322,"cut"
17322,"medicar"
17323,"trump"
17323,"core"
17323,"support"
17323,"hand"
17323,"bill"
17323,"reform"
17324,"hous"
17324,"plan"
17324,"mean"
17324,"higher"
17324,"borrow"
17324,"cost"
17324,"hospit"
17324,"school"
17324,"afford"
17324,"hous"
17325,"brutal"
17325,"chart"
17325,"show"
17325,"happen"
17325,"senate"
17325,"cut"
17325,"sunset"
17326,"mcconnel"
17326,"join"
17326,"ryan"
17326,"walk"
17326,"back"
17326,"fals"
17326,"promis"
17326,"bill"
17327,"end"
17327,"medic"
17327,"break"
17327,"egut"
17327,"punch"
17327,"middle"
17327,"class"
17328,"trump"
17328,"kid"
17328,"like"
17328,"quit"
17328,"well"
17328,"hous"
17328,"bill"
17329,"surpris"
17329,"trump"
17329,"save"
17329,"million"
17329,"gop"
17329,"plan"
17330,"poll"
17330,"fewer"
17330,"third"
17330,"american"
17330,"support"
17330,"trump"
17330,"plan"
17331,"cnn"
17331,"poll"
17331,"american"
17331,"oppos"
17331,"trump"
17331,"reform"
17331,"plan"
17332,"trump"
17332,"plan"
17332,"echo"
17332,"kansa"
17332,"cut"
17332,"experi"
17333,"republican"
17333,"plan"
17333,"like"
17333,"buy"
17333,"high"
17333,"stock"
17333,"market"
17333,"thate"
17333,"dumb"
17333,"idea"
17334,"studi"
17334,"find"
17334,"republican"
17334,"bill"
17334,"direct"
17334,"benefit"
17334,"busi"
17334,"middle"
17334,"class"
17335,"trump"
17335,"plan"
17335,"much"
17335,"wors"
17335,"thought"
17335,"new"
17335,"analysi"
17335,"confirm"
17336,"vote"
17336,"gop"
17336,"bill"
17336,"vote"
17336,"cut"
17336,"medicar"
17337,"bill"
17337,"doesnt"
17337,"give"
17337,"small"
17337,"busi"
17337,"fair"
17337,"shake"
17338,"hous"
17338,"gop"
17338,"writer"
17338,"take"
17338,"aim"
17338,"colleg"
17338,"tuition"
17338,"benefit"
17339,"nbc"
17339,"analysi"
17339,"gop"
17339,"plan"
17339,"save"
17339,"trump"
17339,"famili"
17339,"billion"
17340,"republicans"
17340,"bill"
17340,"trigger"
17340,"billion"
17340,"cut"
17340,"medicar"
17341,"trump"
17341,"core"
17341,"support"
17341,"hand"
17341,"bill"
17341,"reform"
17342,"end"
17342,"medic"
17342,"break"
17342,"egut"
17342,"punch"
17342,"middle"
17342,"class"
17343,"trump"
17343,"kid"
17343,"like"
17343,"quit"
17343,"well"
17343,"hous"
17343,"bill"
17344,"poll"
17344,"fewer"
17344,"third"
17344,"american"
17344,"support"
17344,"trump"
17344,"plan"
17345,"gop"
17345,"win"
17345,"import"
17345,"plan"
17345,"unpopular"
17346,"senate"
17346,"consid"
17346,"automat"
17346,"hike"
17346,"revenu"
17346,"fall"
17346,"short"
17347,"wage"
17347,"realli"
17347,"rise"
17347,"slowli"
17347,"corpor"
17347,"cut"
17347,"wonet"
17347,"help"
17348,"undisciplin"
17348,"trump"
17348,"disrupt"
17348,"reform"
17348,"pitch"
17349,"trump"
17349,"bill"
17349,"face"
17349,"potenti"
17349,"senate"
17349,"republican"
17349,"opposit"
17350,"gop"
17350,"win"
17350,"import"
17350,"plan"
17350,"unpopular"
17351,"senate"
17351,"consid"
17351,"automat"
17351,"hike"
17351,"revenu"
17351,"fall"
17351,"short"
17352,"wage"
17352,"realli"
17352,"rise"
17352,"slowli"
17352,"corpor"
17352,"cut"
17352,"wonet"
17352,"help"
17353,"undisciplin"
17353,"trump"
17353,"disrupt"
17353,"reform"
17353,"pitch"
17354,"rocket"
17354,"scientist"
17354,"presid"
17354,"doesnet"
17354,"think"
17354,"ahead"
17354,"much"
17355,"republican"
17355,"think"
17355,"american"
17355,"voter"
17355,"support"
17355,"bill"
17355,"can"
17355,"kiss"
17355,"goodby"
17355,"c"
17356,"push"
17356,"hard"
17356,"nbc"
17356,"analysi"
17356,"gop"
17356,"plan"
17356,"save"
17356,"trumpea"
17357,"worst"
17357,"time"
17357,"deficitfinanc"
17357,"cut"
17358,"even"
17358,"fix"
17358,"gop"
17358,"cut"
17358,"plan"
17358,"like"
17358,"damag"
17358,"health"
17358,"care"
17359,"awar"
17359,"gop"
17359,"plan"
17359,"negat"
17359,"affect"
17359,"social"
17359,"secur"
17359,"benefit"
17360,"great"
17360,"ny"
17360,"time"
17360,"articletrump"
17360,"sell"
17360,"plan"
17360,"fals"
17360,"claim"
17361,"trump"
17361,"promis"
17361,"undercut"
17361,"ceo"
17361,"plan"
17361,"help"
17361,"investor"
17362,"major"
17362,"compani"
17362,"includ"
17362,"cisco"
17362,"system"
17362,"inc"
17362,"pfizer"
17362,"inc"
17362,"cocacola"
17362,"co"
17362,"say"
17362,"theyel"
17362,"turn"
17362,"overea"
17363,"may"
17363,"want"
17363,"rethink"
17363,"statement"
17363,"trump"
17363,"promis"
17363,"undercut"
17363,"ceo"
17363,"plan"
17363,"helpea"
17364,"great"
17364,"ny"
17364,"time"
17364,"articletrump"
17364,"sell"
17364,"plan"
17364,"fals"
17364,"claim"
17365,"even"
17365,"fix"
17365,"gop"
17365,"cut"
17365,"plan"
17365,"like"
17365,"damag"
17365,"health"
17365,"care"
17366,"republican"
17366,"reform"
17366,"plan"
17366,"fail"
17366,"presid"
17366,"donald"
17366,"trump"
17366,"ecamerica"
17366,"first"
17366,"promiseea"
17367,"republican"
17367,"reform"
17367,"plan"
17367,"fail"
17367,"presid"
17367,"donald"
17367,"trump"
17367,"ecamerica"
17367,"firea"
17368,"iron"
17368,"state"
17368,"like"
17368,"see"
17368,"kind"
17368,"insurancemarket"
17368,"disrupt"
17368,"thatea"
17369,"good"
17369,"repeal"
17369,"medic"
17369,"expens"
17369,"deduct"
17369,"use"
17369,"general"
17369,"veryea"
17370,"good"
17370,"unless"
17370,"talk"
17370,"democrat"
17370,"trigger"
17370,"major"
17370,"cut"
17370,"tea"
17371,"anoth"
17371,"group"
17371,"voter"
17371,"alien"
17371,"chang"
17371,"treatment"
17371,"graduat"
17371,"student"
17371,"thea"
17372,"good"
17372,"thing"
17372,"chang"
17372,"elimin"
17372,"credit"
17372,"encourag"
17372,"pharmaceut"
17372,"compaea"
17373,"good"
17373,"middle"
17373,"class"
17373,"promis"
17373,"trump"
17373,"like"
17373,"benefit"
17373,"bill"
17374,"help"
17374,"middle"
17374,"class"
17374,"relat"
17374,"reform"
17374,"republican"
17374,"sneak"
17374,"antiea"
17375,"relat"
17375,"drill"
17375,"oil"
17375,"alaska"
17375,"wildlif"
17375,"refug"
17375,"sneak"
17375,"throuea"
17376,"head"
17376,"gop"
17376,"eye"
17376,"posttaxcut"
17376,"chang"
17376,"welfar"
17376,"medicar"
17376,"social"
17376,"secur"
17377,"head"
17377,"gop"
17377,"eye"
17377,"posttaxcut"
17377,"chang"
17377,"welfar"
17377,"medicar"
17377,"social"
17377,"secur"
17378,"senate"
17378,"rush"
17378,"pass"
17378,"bill"
17378,"stink"
17379,"trump"
17379,"like"
17379,"benefit"
17379,"bill"
17380,"way"
17380,"congression"
17380,"legisl"
17380,"transform"
17380,"health"
17380,"care"
17381,"republican"
17381,"reform"
17381,"plan"
17381,"fail"
17381,"presid"
17381,"donald"
17381,"trump"
17381,"ecamerica"
17381,"first"
17381,"promis"
17381,"will"
17381,"givea"
17382,"goldman"
17382,"sach"
17382,"cut"
17382,"boost"
17382,"growth"
17382,"point"
17383,"crook"
17383,"economist"
17383,"behind"
17383,"trump"
17383,"giveaway"
17384,"gop"
17384,"plan"
17384,"grow"
17384,"even"
17384,"unpopular"
17384,"near"
17384,"half"
17384,"american"
17384,"oppos"
17384,"poll"
17384,"percenea"
17385,"poll"
17385,"find"
17385,"opposit"
17385,"gop"
17385,"plan"
17385,"near"
17385,"half"
17385,"survey"
17385,"say"
17385,"favor"
17385,"rich"
17386,"senate"
17386,"republican"
17386,"donet"
17386,"care"
17386,"bill"
17386,"unpopular"
17386,"poll"
17386,"wrong"
17386,"oppositionea"
17387,"gop"
17387,"bill"
17387,"secondmost"
17387,"unpopular"
17387,"legisl"
17387,"year"
17387,"trumpcar"
17387,"less"
17387,"popular"
17388,"poll"
17388,"voter"
17388,"arizona"
17388,"main"
17388,"tennesse"
17388,"disapprov"
17388,"senate"
17388,"plan"
17389,"poll"
17389,"voter"
17389,"arizona"
17389,"main"
17389,"tennesse"
17389,"disapprov"
17389,"senate"
17389,"plan"
17389,"main"
17389,"surveyedea"
17390,"poll"
17390,"economist"
17390,"unanim"
17390,"debt"
17390,"balloon"
17390,"gop"
17390,"plan"
17391,"fact"
17391,"check"
17391,"paul"
17391,"ryan"
17391,"case"
17391,"cut"
17391,"match"
17391,"fact"
17392,"poll"
17392,"voter"
17392,"arizona"
17392,"main"
17392,"tennesse"
17392,"disapprov"
17392,"senate"
17392,"pea"
17393,"gop"
17393,"bill"
17393,"secondmost"
17393,"unpopular"
17393,"legisl"
17393,"year"
17393,"tea"
17394,"gop"
17394,"plan"
17394,"grow"
17394,"even"
17394,"unpopular"
17394,"near"
17394,"half"
17394,"american"
17394,"oppos"
17394,"poll"
17395,"realli"
17395,"gop"
17395,"bill"
17395,"secondmost"
17395,"unpopular"
17395,"legisl"
17395,"year"
17395,"trumpcea"
17396,"realli"
17396,"gop"
17396,"bill"
17396,"secondmost"
17396,"unpopular"
17396,"legisl"
17396,"ea"
17397,"fact"
17397,"check"
17397,"paul"
17397,"ryan"
17397,"case"
17397,"cut"
17397,"match"
17397,"fact"
17398,"gop"
17398,"continu"
17398,"alien"
17398,"support"
17398,"realtorsca"
17398,"senateepass"
17398,"legislationea"
17399,"republicans"
17399,"new"
17399,"ambit"
17399,"bill"
17399,"head"
17399,"toward"
17399,"complet"
17399,"just"
17399,"cut"
17399,"theea"
17400,"mani"
17400,"economist"
17400,"skeptic"
17400,"save"
17400,"will"
17400,"transform"
17400,"busi"
17400,"decis"
17400,"preea"
17401,"republican"
17401,"bill"
17401,"fiscal"
17401,"irrespons"
17401,"base"
17401,"delusion"
17401,"assumpt"
17401,"investor"
17401,"say"
17402,"gop"
17402,"plan"
17402,"multibilliondollar"
17402,"gift"
17402,"china"
17402,"germani"
17403,"real"
17403,"reason"
17403,"wall"
17403,"street"
17403,"euphor"
17403,"plan"
17403,"market"
17403,"bet"
17403,"compani"
17403,"woulea"
17404,"market"
17404,"bet"
17404,"compani"
17404,"will"
17404,"use"
17404,"new"
17404,"spare"
17404,"cash"
17404,"help"
17404,"investor"
17404,"purchas"
17404,"boatloea"
17405,"economist"
17405,"say"
17405,"trump"
17405,"plan"
17405,"will"
17405,"disastr"
17405,"consequ"
17406,"america"
17406,"need"
17406,"nationaltownhal"
17406,"movement"
17406,"night"
17406,"week"
17406,"set"
17406,"everi"
17406,"state"
17406,"let"
17406,"democrat"
17406,"republican"
17406,"senateoea"
17407,"last"
17407,"time"
17407,"vote"
17407,"someon"
17407,"repres"
17407,"people"
17407,"interest"
17407,"corpor"
17407,"america"
17407,"voteea"
17408,"senior"
17408,"member"
17408,"vote"
17408,"reduc"
17408,"socialsecur"
17408,"benefit"
17408,"medicar"
17408,"coverag"
17408,"theea"
17409,"retweet"
17409,"keep"
17409,"insert"
17409,"support"
17409,"nationaltownhal"
17409,"america"
17409,"need"
17409,"get"
17409,"fat"
17409,"cat"
17409,"politician"
17409,"representea"
17410,"prove"
17410,"meanwhil"
17410,"your"
17410,"ok"
17410,"exxon"
17410,"ge"
17410,"otheea"
17411,"loophol"
17411,"allow"
17411,"compani"
17411,"like"
17411,"exxon"
17411,"ge"
17411,"other"
17411,"pay"
17411,"corp"
17411,"like"
17411,"gop"
17411,"claim"
17411,"didntea"
17412,"incom"
17412,"inequ"
17412,"gotten"
17412,"wors"
17412,"wors"
17412,"sinc"
17412,"reagan"
17412,"presid"
17412,"middle"
17412,"class"
17412,"work"
17412,"poor"
17412,"salari"
17412,"areea"
17413,"now"
17413,"christma"
17413,"american"
17413,"need"
17413,"take"
17413,"stand"
17413,"decid"
17413,"time"
17413,"boom"
17413,"corpor"
17413,"profitsea"
17414,"people"
17414,"also"
17414,"bought"
17414,"home"
17414,"golf"
17414,"cours"
17414,"golf"
17414,"cours"
17414,"view"
17414,"overlook"
17414,"public"
17414,"park"
17414,"iea"
17415,"republican"
17415,"parti"
17415,"spout"
17415,"christian"
17415,"valu"
17415,"pass"
17415,"reform"
17415,"bill"
17415,"stomea"
17416,"stigmabas"
17416,"nam"
17416,"e"
17416,"gop"
17416,"plan"
17416,"catastroph"
17416,"thatll"
17416,"make"
17416,"inequ"
17416,"materi"
17416,"wors"
17417,"stigmabas"
17417,"nam"
17417,"e"
17417,"cut"
17417,"can"
17417,"chang"
17417,"american"
17417,"life"
17417,"govt"
17417,"realli"
17417,"big"
17418,"stigmabas"
17418,"nam"
17418,"e"
17418,"republican"
17418,"ambush"
17418,"america"
17418,"bill"
17419,"stigmabas"
17419,"nam"
17419,"e"
17419,"republican"
17419,"bill"
17419,"will"
17419,"explod"
17419,"incom"
17419,"inequ"
17419,"america"
17420,"stigmabas"
17420,"nam"
17420,"e"
17420,"taxcut"
17420,"bill"
17420,"mileston"
17420,"histori"
17420,"american"
17420,"plutocraci"
17421,"stigmabas"
17421,"nam"
17421,"e"
17421,"senate"
17421,"republican"
17421,"pass"
17421,"trumppenc"
17421,"scheme"
17421,"includ"
17421,"danger"
17421,"attack"
17422,"stigmabas"
17422,"nam"
17422,"e"
17422,"taxcut"
17422,"bill"
17422,"mileston"
17422,"histori"
17422,"american"
17422,"plutocraci"
17422,"bill"
17422,"milestonesea"
17423,"stigmabas"
17423,"nam"
17423,"e"
17423,"republican"
17423,"bill"
17423,"will"
17423,"explod"
17423,"incom"
17423,"inequ"
17423,"america"
17423,"overhaul"
17423,"reea"
17424,"stigmabas"
17424,"nam"
17424,"e"
17424,"republican"
17424,"ambush"
17424,"america"
17424,"bill"
17424,"result"
17424,"new"
17424,"york"
17424,"time"
17424,"pea"
17425,"stigmabas"
17425,"nam"
17425,"e"
17425,"cut"
17425,"can"
17425,"chang"
17425,"american"
17425,"life"
17425,"govt"
17425,"realli"
17425,"big"
17425,"now"
17425,"chang"
17425,"amerea"
17426,"stigmabas"
17426,"nam"
17426,"e"
17426,"gop"
17426,"plan"
17426,"catastroph"
17426,"thatll"
17426,"make"
17426,"inequ"
17426,"materi"
17426,"wors"
17426,"wors"
17426,"howeverea"
17427,"stigmabas"
17427,"nam"
17427,"e"
17427,"senate"
17427,"republican"
17427,"pass"
17427,"trumppenc"
17427,"scheme"
17427,"includ"
17427,"danger"
17427,"attack"
17427,"today"
17427,"hea"
17428,"trumpsupport"
17428,"donet"
17428,"understand"
17428,"draintheswamp"
17428,"realli"
17428,"mean"
17428,"corpor"
17428,"lobbyist"
17428,"help"
17428,"write"
17428,"thea"
17429,"iem"
17429,"somehow"
17429,"surpris"
17429,"manag"
17429,"push"
17429,"bullshit"
17430,"hous"
17430,"alreadi"
17430,"vote"
17430,"approv"
17430,"abomin"
17430,"trump"
17430,"increas"
17430,"plan"
17430,"rep"
17430,"vote"
17430,"theea"
17431,"arab"
17431,"airlin"
17431,"bodi"
17431,"welcom"
17431,"ditch"
17431,"us"
17431,"corpor"
17431,"plan"
17431,"foreign"
17431,"carrier"
17432,"democrat"
17432,"respect"
17432,"now"
17432,"absolut"
17432,"respect"
17432,"feeea"
17433,"famili"
17433,"come"
17433,"christma"
17433,"need"
17433,"sofab"
17433,"order"
17433,"today"
17433,"ensur"
17433,"deliveri"
17433,"christma"
17433,"averi"
17433,"sofab"
17433,"withea"
17434,"famili"
17434,"come"
17434,"christma"
17434,"need"
17434,"sofab"
17434,"order"
17434,"today"
17434,"ensur"
17434,"deliveri"
17434,"christma"
17434,"hudson"
17434,"sofab"
17434,"ea"
17435,"instead"
17435,"birthday"
17435,"will"
17435,"celebr"
17435,"conceptionday"
17435,"multifacet"
17435,"ectax"
17435,"reform"
17435,"bill"
17436,"despit"
17436,"might"
17436,"think"
17436,"price"
17436,"super"
17436,"low"
17436,"qualifi"
17436,"credit"
17436,"young"
17436,"person"
17436,"earn"
17436,"ltea"
17437,"credit"
17437,"can"
17437,"use"
17437,"purchas"
17437,"bronz"
17437,"silver"
17437,"gold"
17437,"plan"
17437,"sc"
17437,"bronz"
17437,"plan"
17437,"includea"
17438,"need"
17438,"focus"
17438,"scam"
17438,"guilti"
17438,"mani"
17438,"thing"
17439,"al"
17439,"capon"
17439,"tri"
17439,"evas"
17439,"pay"
17439,"put"
17439,"jail"
17439,"think"
17439,"shame"
17440,"dear"
17440,"pleas"
17440,"think"
17440,"young"
17440,"constitu"
17440,"need"
17440,"strong"
17440,"thought"
17440,"fair"
17440,"votea"
17441,"polici"
17441,"give"
17441,"girl"
17441,"minor"
17441,"low"
17441,"incom"
17441,"kid"
17441,"better"
17441,"chanc"
17441,"becom"
17441,"inventor"
17441,"will"
17441,"boost"
17441,"longrun"
17441,"us"
17441,"growth"
17441,"byea"
17442,"meaning"
17442,"reform"
17442,"go"
17442,"start"
17443,"wisconsin"
17443,"voter"
17443,"speaker"
17443,"ryan"
17443,"know"
17443,"cut"
17443,"theea"
17444,"unfollow"
17444,"sen"
17444,"mccain"
17444,"desert"
17444,"work"
17444,"men"
17444,"women"
17444,"countri"
17444,"bea"
17445,"polit"
17445,"parti"
17445,"care"
17445,"either"
17445,"economi"
17445,"nation"
17445,"debt"
17445,"read"
17445,"survey"
17445,"stop"
17445,"rethink"
17445,"theirea"
17446,"simpli"
17446,"state"
17446,"gop"
17446,"truli"
17446,"believ"
17446,"gop"
17446,"senate"
17446,"say"
17446,"comment"
17446,"estate"
17446,"misinterpret"
17446,"abc"
17446,"newsea"
17447,"pascoactivist"
17447,"got"
17447,"ben"
17447,"jerri"
17447,"cofound"
17447,"yobencohen"
17447,"wolfsheep"
17447,"costum"
17447,"els"
17447,"geea"
17448,"fund"
17448,"children"
17448,"health"
17448,"insur"
17448,"program"
17448,"expir"
17448,"end"
17448,"septemb"
17448,"still"
17448,"hasnt"
17448,"renew"
17448,"httea"
17449,"teacher"
17449,"lose"
17449,"deduct"
17449,"pencil"
17449,"eras"
17449,"huffpost"
17450,"clinton"
17450,"horribl"
17450,"cut"
17450,"plan"
17450,"will"
17450,"benefit"
17450,"trump"
17450,"wealthi"
17450,"hill"
17451,"robert"
17451,"reich"
17451,"massiv"
17451,"cut"
17451,"rich"
17451,"wonet"
17451,"spur"
17451,"growth"
17452,"major"
17452,"conserv"
17452,"group"
17452,"blast"
17452,"gop"
17452,"bill"
17452,"allow"
17452,"arctic"
17452,"drill"
17452,"simpli"
17452,"shame"
17453,"realli"
17453,"said"
17453,"direct"
17453,"quot"
17453,"senate"
17453,"chuck"
17453,"grassleyeci"
17453,"think"
17453,"estate"
17453,"recogniea"
17454,"discov"
17454,"spread"
17454,"blatant"
17454,"lie"
17454,"via"
17454,"internet"
17454,"need"
17454,"toea"
17455,"gop"
17455,"senate"
17455,"say"
17455,"ite"
17455,"hard"
17455,"fund"
17455,"billion"
17455,"children"
17455,"health"
17455,"care"
17455,"program"
17455,"e"
17455,"advoc"
17455,"trillion"
17455,"cut"
17455,"httea"
17456,"remind"
17456,"bill"
17456,"pass"
17456,"dead"
17456,"night"
17456,"caus"
17456,"million"
17456,"people"
17456,"lose"
17456,"health"
17456,"care"
17456,"coverag"
17456,"ampea"
17457,"know"
17457,"dont"
17457,"care"
17457,"will"
17457,"get"
17457,"msm"
17457,"revolt"
17457,"instead"
17457,"sea"
17458,"constitu"
17458,"dm"
17458,"will"
17458,"verifi"
17458,"address"
17458,"here"
17458,"question"
17458,"arenea"
17459,"time"
17459,"retir"
17459,"enjoy"
17459,"million"
17459,"save"
17459,"cut"
17460,"senate"
17460,"propos"
17460,"deliv"
17460,"benefit"
17460,"direct"
17460,"middle"
17460,"class"
17461,"small"
17461,"busi"
17461,"owner"
17461,"pass"
17461,"senate"
17461,"reform"
17461,"plan"
17462,"sen"
17462,"grassley"
17462,"work"
17462,"class"
17462,"people"
17462,"dont"
17462,"deserv"
17462,"break"
17462,"theyd"
17462,"blow"
17462,"booz"
17462,"womenea"
17463,"people"
17463,"collegegrad"
17463,"school"
17463,"punish"
17463,"high"
17463,"interest"
17463,"loan"
17463,"high"
17463,"enough"
17463,"minimum"
17463,"wage"
17463,"graduea"
17464,"honor"
17464,"vote"
17464,"primari"
17464,"love"
17464,"revers"
17464,"trigger"
17464,"child"
17464,"credit"
17464,"good"
17464,"illeg"
17464,"theft"
17464,"badea"
17465,"unfortun"
17465,"may"
17465,"right"
17465,"theori"
17465,"work"
17465,"biggest"
17465,"winner"
17465,"cut"
17465,"might"
17465,"stockhold"
17466,"old"
17466,"liber"
17466,"song"
17466,"danc"
17466,"claim"
17466,"cut"
17466,"will"
17466,"benefit"
17466,"rich"
17466,"funnyea"
17467,"pay"
17467,"cut"
17467,"wealthi"
17467,"republican"
17467,"snuck"
17467,"provis"
17467,"sell"
17467,"nation"
17467,"park"
17467,"aea"
17468,"pay"
17468,"cut"
17468,"wealthi"
17468,"republican"
17468,"put"
17468,"provis"
17468,"sell"
17468,"nation"
17468,"park"
17468,"wildlifeea"
17469,"plan"
17470,"anyth"
17470,"reform"
17470,"mainer"
17470,"will"
17470,"suffer"
17470,"like"
17470,"never"
17470,"edabeedbac"
17471,"jame"
17471,"wood"
17471,"demolish"
17471,"chuck"
17471,"schumer"
17471,"whimper"
17471,"complaint"
17471,"reform"
17472,"o"
17472,"hai"
17472,"make"
17472,"k"
17472,"year"
17472,"work"
17472,"full"
17472,"time"
17472,"one"
17472,"better"
17472,"pay"
17472,"job"
17472,"district"
17472,"yea"
17473,"sarpi"
17473,"county"
17473,"inherit"
17473,"contribut"
17473,"million"
17473,"year"
17473,"counti"
17473,"coffer"
17473,"fell"
17473,"spotlightea"
17474,"dear"
17474,"take"
17474,"away"
17474,"deduct"
17474,"student"
17474,"loan"
17474,"interest"
17474,"entir"
17474,"generat"
17474,"will"
17474,"toea"
17475,"search"
17475,"fact"
17475,"plan"
17476,"icymi"
17476,"search"
17476,"fact"
17476,"plan"
17477,"dold"
17477,"america"
17477,"bill"
17477,"add"
17477,"anoth"
17477,"name"
17477,"republican"
17477,"isnt"
17477,"gonna"
17477,"follow"
17477,"anyea"
17478,"need"
17478,"cheat"
17478,"rich"
17478,"republican"
17478,"benefactor"
17478,"bought"
17478,"whatea"
17479,"teacher"
17479,"lose"
17479,"deduct"
17479,"pencil"
17479,"eras"
17479,"republican"
17479,"hous"
17479,"scrap"
17479,"writeoff"
17480,"polit"
17480,"person"
17480,"gop"
17480,"tuition"
17480,"waiver"
17480,"affect"
17480,"student"
17481,"wow"
17481,"mitch"
17481,"mcconnel"
17481,"gop"
17481,"vote"
17481,"pass"
17481,"bill"
17481,"orpol"
17481,"orleg"
17482,"sen"
17482,"say"
17482,"olsummit"
17482,"us"
17482,"housesen"
17482,"confer"
17482,"reform"
17482,"bill"
17482,"will"
17482,"done"
17482,"secret"
17482,"orpol"
17483,"senate"
17483,"say"
17483,"ite"
17483,"hard"
17483,"fund"
17483,"billion"
17483,"children"
17483,"health"
17483,"care"
17483,"program"
17483,"e"
17483,"advoc"
17483,"trillion"
17483,"cut"
17483,"hea"
17484,"took"
17484,"almost"
17484,"yrs"
17484,"get"
17484,"bush"
17484,"cut"
17484,"caus"
17484,"infam"
17484,"recess"
17484,"took"
17484,"aea"
17485,"alon"
17485,"enough"
17485,"disqualifi"
17485,"nah"
17485,"what"
17485,"realli"
17485,"import"
17485,"get"
17485,"fuckiea"
17486,"sometim"
17486,"dont"
17486,"proofread"
17486,"paper"
17486,"turn"
17486,"inbut"
17486,"paper"
17486,"arent"
17486,"unit"
17486,"state"
17486,"code"
17486,"readthebil"
17487,"okso"
17487,"cut"
17487,"allow"
17487,"person"
17487,"keep"
17487,"money"
17487,"earn"
17487,"redistribut"
17487,"takiea"
17488,"natur"
17488,"take"
17488,"whomev"
17488,"pay"
17488,"themmoney"
17488,"earn"
17488,"someon"
17488,"beea"
17489,"yer"
17489,"confus"
17489,"pitifulhow"
17489,"cut"
17489,"rate"
17489,"let"
17489,"people"
17489,"level"
17489,"keeea"
17490,"basic"
17490,"can"
17490,"put"
17490,"price"
17490,"lifea"
17490,"whole"
17490,"bill"
17490,"worth"
17490,"one"
17490,"child"
17490,"life"
17491,"phrase"
17491,"republican"
17491,"increas"
17491,"everi"
17491,"democrat"
17491,"lip"
17491,"right"
17491,"now"
17491,"gop"
17491,"hike"
17491,"midea"
17492,"actual"
17492,"convers"
17492,"us"
17492,"treasuri"
17492,"offici"
17492,"nation"
17492,"debt"
17492,"gop"
17492,"bill"
17492,"pass"
17493,"orang"
17493,"menac"
17493,"consid"
17493,"set"
17493,"middle"
17493,"east"
17493,"fire"
17493,"well"
17493,"name"
17493,"cut"
